2.541853910943439,-0.9670682010769811,"(0.7033857703208923, 0.7167502641677856, 0.7594612836837769, 0.8175615668296814, 0.8898014426231384, 1.000829815864563, 1.2679234743118286, 1.6369622945785522, 2.324119806289673, 5.098174571990967, 18.91653060913086, 6.488696098327637, 3.366380214691162, 2.705415725708008, 2.185051441192627, 1.8211146593093872, 1.6251672506332397, 1.4663569927215576, 1.3910068273544312, 1.3481467962265015)"
3.1583949731296617,0.5830825601414529,"(0.7050568461418152, 0.6971678137779236, 0.7572726011276245, 0.8027743697166443, 0.889131486415863, 1.0223777294158936, 1.2658414840698242, 1.612268090248108, 2.3324363231658936, 5.094211578369141, 18.914955139160156, 6.483914852142334, 3.3694119453430176, 2.69832181930542, 2.1938283443450928, 1.8077281713485718, 1.6054948568344116, 1.4662443399429321, 1.3757808208465576, 1.3714348077774048)"
3.230814963640244,0.5475971407432039,"(0.718067467212677, 0.7055974006652832, 0.7531043887138367, 0.8009940385818481, 0.8855251669883728, 0.9952011704444885, 1.2562735080718994, 1.616610050201416, 2.3191404342651367, 5.096510410308838, 18.921770095825195, 6.503978252410889, 3.3569324016571045, 2.69282865524292, 2.1920530796051025, 1.8027279376983643, 1.6038562059402466, 1.4800111055374146, 1.391160249710083, 1.3553560972213745)"
3.2211414212271055,0.5522447934295389,"(0.7134144306182861, 0.697331428527832, 0.7497105002403259, 0.78995281457901, 0.8929073810577393, 1.0012458562850952, 1.2701022624969482, 1.6008961200714111, 2.332768440246582, 5.110735893249512, 18.90374183654785, 6.520005702972412, 3.3671510219573975, 2.6980273723602295, 2.168684959411621, 1.7860138416290283, 1.616200566291809, 1.479732871055603, 1.3803608417510986, 1.3769077062606812)"
3.3051109431201113,0.5128085217254066,"(0.711201548576355, 0.6996051669120789, 0.7657234072685242, 0.8025849461555481, 0.8887847065925598, 0.9911441206932068, 1.2798304557800293, 1.596213936805725, 2.331627607345581, 5.0822224617004395, 18.909679412841797, 6.50499153137207, 3.376950263977051, 2.7086539268493652, 2.1985864639282227, 1.805035948753357, 1.6064480543136597, 1.4655424356460571, 1.3744324445724487, 1.3517894744873047)"
3.2840632795095357,0.5225041585516386,"(0.7175135612487793, 0.7157726287841797, 0.7691566348075867, 0.8166966438293457, 0.8685329556465149, 1.0098339319229126, 1.2726134061813354, 1.6177502870559692, 2.3398420810699463, 5.089398384094238, 18.90997886657715, 6.499109268188477, 3.356961965560913, 2.7039389610290527, 2.1943159103393555, 1.795690655708313, 1.6029338836669922, 1.4781872034072876, 1.3944299221038818, 1.3691414594650269)"
3.1930057739249107,0.565922630278834,"(0.720626175403595, 0.7077734470367432, 0.7781395316123962, 0.8067414164543152, 0.8959579467773438, 1.029598355293274, 1.2772592306137085, 1.5889848470687866, 2.3177318572998047, 5.091678619384766, 18.89763641357422, 6.49572229385376, 3.3650119304656982, 2.6997904777526855, 2.189941883087158, 1.8060072660446167, 1.5947951078414917, 1.4608699083328247, 1.3810489177703857, 1.3564177751541138)"
3.295902567543908,0.5170351360616761,"(0.7295764088630676, 0.7066398859024048, 0.7454376220703125, 0.8248042464256287, 0.8983712196350098, 0.9905332326889038, 1.2724791765213013, 1.6192728281021118, 2.3569114208221436, 5.150594234466553, 18.899511337280273, 6.470883369445801, 3.358515977859497, 2.680560827255249, 2.2035865783691406, 1.8040410280227661, 1.6128145456314087, 1.4758776426315308, 1.3764597177505493, 1.373803734779358)"
3.2643397737344273,0.5317032988511381,"(0.7123679518699646, 0.7104198932647705, 0.7548545598983765, 0.8238683938980103, 0.929375410079956, 1.0113595724105835, 1.2871900796890259, 1.6255900859832764, 2.429611921310425, 7.021547317504883, 13.196502685546875, 6.030654430389404, 3.346541404724121, 2.551351547241211, 2.1517040729522705, 1.773241400718689, 1.5671700239181519, 1.4830269813537598, 1.3511160612106323, 1.3708845376968384)"
3.196655309002937,0.5641348586812576,"(0.7313845157623291, 0.725799560546875, 0.8228229880332947, 0.8721914887428284, 0.9758036732673645, 1.1699512004852295, 1.4765304327011108, 1.785124659538269, 2.8659064769744873, 10.344409942626953, 11.573103904724121, 5.089073181152344, 3.3020291328430176, 2.404040575027466, 1.9877817630767822, 1.7055416107177734, 1.5458718538284302, 1.4288535118103027, 1.3515042066574097, 1.311122179031372)"
3.4781663668156084,0.437539057275655,"(0.7466463446617126, 0.8176212310791016, 0.8503111004829407, 0.9398956298828125, 1.0868698358535767, 1.2418826818466187, 1.5452837944030762, 2.1758718490600586, 4.490515232086182, 18.50132942199707, 7.6479811668396, 4.097690105438232, 2.7667908668518066, 2.194916009902954, 1.8052071332931519, 1.6158913373947144, 1.4400055408477783, 1.3448386192321777, 1.302547812461853, 1.293312430381775)"
4.178249423803462,0.19667341339533984,"(0.8617188334465027, 0.8403794765472412, 0.8972519040107727, 0.9974266290664673, 1.1956086158752441, 1.497471809387207, 1.795566201210022, 2.781365156173706, 9.532024383544922, 12.306892395019531, 5.542744159698486, 3.1148219108581543, 2.3792366981506348, 1.997137188911438, 1.6450107097625732, 1.450903058052063, 1.336308240890503, 1.3131972551345825, 1.2036888599395752, 1.2519123554229736)"
4.698624287695099,0.06414126643284779,"(0.896815299987793, 0.9379284381866455, 1.0014305114746094, 1.133974552154541, 1.41128408908844, 1.6479556560516357, 2.2383065223693848, 4.401719093322754, 18.252639770507812, 7.973586559295654, 4.041919708251953, 2.68483829498291, 2.107353448867798, 1.7427544593811035, 1.5531641244888306, 1.357450008392334, 1.216420292854309, 1.2074679136276245, 1.205926537513733, 1.1967791318893433)"
4.048953034699801,-0.23488713184609988,"(0.9614158272743225, 1.000841498374939, 1.1650632619857788, 1.344051480293274, 1.5012106895446777, 1.9189108610153198, 2.9277122020721436, 6.771825790405273, 18.532270431518555, 6.1337666511535645, 2.964517831802368, 2.397862195968628, 1.864009141921997, 1.5702085494995117, 1.4080067873001099, 1.2546203136444092, 1.1768252849578857, 1.1624159812927246, 1.1009740829467773, 1.1889058351516724)"
3.8841805714013242,-0.28727280003774736,"(0.9797450304031372, 1.1199207305908203, 1.2213858366012573, 1.3801078796386719, 1.5510525703430176, 2.0951404571533203, 3.7523186206817627, 9.99156379699707, 12.016252517700195, 5.204434394836426, 2.829428195953369, 2.1356005668640137, 1.6802984476089478, 1.462186336517334, 1.3441330194473267, 1.1867402791976929, 1.1127475500106812, 1.1227489709854126, 1.0824649333953857, 1.1732105016708374)"
4.071247587209665,-0.22812476836538442,"(1.0500916242599487, 1.1448696851730347, 1.2751543521881104, 1.3576725721359253, 1.595959186553955, 2.124519109725952, 3.7864601612091064, 9.878219604492188, 12.449069023132324, 5.0760884284973145, 2.7753641605377197, 2.097184658050537, 1.6790692806243896, 1.444965124130249, 1.2689437866210938, 1.1454463005065918, 1.0979671478271484, 1.0435422658920288, 1.0643808841705322, 1.0535701513290405)"
3.8376394575666537,-0.3028842483213283,"(1.0258188247680664, 1.1016241312026978, 1.2487208843231201, 1.3352773189544678, 1.6639273166656494, 1.9861960411071777, 3.254833459854126, 6.208934783935547, 18.122722625732422, 6.407835006713867, 2.627155065536499, 2.1891725063323975, 1.7793047428131104, 1.4427759647369385, 1.2392961978912354, 1.1343673467636108, 1.1065198183059692, 1.0537465810775757, 1.011115550994873, 1.0542491674423218)"
4.137309744672563,-0.2085147858311278,"(1.044885516166687, 1.0902234315872192, 1.2210227251052856, 1.2509534358978271, 1.5123664140701294, 1.8012694120407104, 2.4946341514587402, 3.9677107334136963, 16.476598739624023, 10.566629409790039, 4.27581262588501, 2.4529521465301514, 1.9550542831420898, 1.5629022121429443, 1.3517061471939087, 1.195333480834961, 1.0672508478164673, 1.0293471813201904, 0.9928452968597412, 1.0082008838653564)"
4.083647666170163,-0.22439554259812922,"(1.047174334526062, 1.124207854270935, 1.1075387001037598, 1.1899694204330444, 1.4021154642105103, 1.5813206434249878, 2.0381548404693604, 3.349764347076416, 6.135293483734131, 17.826072692871094, 6.11723518371582, 3.196760892868042, 2.201594352722168, 1.704023838043213, 1.418778419494629, 1.3103063106536865, 1.1417144536972046, 1.0662295818328857, 1.0476020574569702, 1.006187915802002)"
4.53967982804096,-0.10139925928602,"(1.0446325540542603, 1.0833005905151367, 1.0762231349945068, 1.129799485206604, 1.2843784093856812, 1.4730185270309448, 1.8455435037612915, 2.5913259983062744, 3.971693992614746, 16.722352981567383, 10.034045219421387, 4.012750148773193, 2.2145004272460938, 1.8663190603256226, 1.5020861625671387, 1.3143736124038696, 1.1570606231689453, 1.086194634437561, 1.0134062767028809, 1.026057481765747)"
4.9415007785523635,-0.011838351154681792,"(1.0409185886383057, 0.9937276244163513, 1.0497106313705444, 1.106771469116211, 1.2663285732269287, 1.4479050636291504, 1.7477234601974487, 2.3816850185394287, 3.533287763595581, 9.182223320007324, 11.743687629699707, 4.830141067504883, 2.8455557823181152, 2.065415382385254, 1.5931105613708496, 1.2958333492279053, 1.2106518745422363, 1.0779869556427002, 1.0603163242340088, 1.005669116973877)"
4.4273674327432015,-0.12933929156677082,"(1.044177532196045, 1.0027238130569458, 1.0488427877426147, 1.1626447439193726, 1.2467020750045776, 1.3536972999572754, 1.6721888780593872, 2.256746530532837, 3.3681979179382324, 8.192937850952148, 17.399587631225586, 5.396772384643555, 3.001366376876831, 1.9290565252304077, 1.6729979515075684, 1.3514491319656372, 1.1939287185668945, 1.097074031829834, 0.9939311742782593, 0.9851405024528503)"
4.764508507881748,0.049426187764947116,"(1.0142395496368408, 1.0288091897964478, 1.0929317474365234, 1.118340253829956, 1.2246923446655273, 1.382049322128296, 1.6107605695724487, 2.366008996963501, 3.1800456047058105, 7.274919509887695, 17.181652069091797, 5.663331031799316, 3.079885959625244, 1.7692861557006836, 1.667008638381958, 1.3758496046066284, 1.229865550994873, 1.1111395359039307, 1.0051164627075195, 0.9607571363449097)"
4.963856880547016,0.007281257361513971,"(0.9949930310249329, 1.0266931056976318, 1.0453598499298096, 1.0860133171081543, 1.1863667964935303, 1.3553332090377808, 1.6650676727294922, 2.280442237854004, 3.083421230316162, 6.687335968017578, 16.97075653076172, 5.700667381286621, 3.220348596572876, 1.7005075216293335, 1.6525481939315796, 1.4232920408248901, 1.2671258449554443, 1.098089337348938, 1.012616753578186, 1.002408742904663)"
