-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
-3.043154, -0.056015, -0.003158, 0.000000
